출처,index,내용
cafearticle.xml,856,"&lt;X세대 아빠 <b>MZ세대</b> 자녀와의 공감의 자리에 여러분을 초대합니다&gt; *날짜 : 2022. 8.28(일), 오후 2시 20분부터 *장소 : 북구 오토밸리복지센터 체육관(3층) 1부 - 오징어게임(달고나떼기, 제기차기, 딱지치기... "
cafearticle.xml,857,"직장인 10명 중 9명 &quot;이직 생각 있다&quot; 2030<b>세대</b>, 연봉·워라밸 등 크게 고려 기업 간 양극화 우려도 [이데일리TV 심영주 기자] 이직과 퇴사가 하나의 트렌드로 자리 잡은 모습이다. 직장인들 사이에서 평생직장이란... "
cafearticle.xml,858,"일부 디자인에 변화를 줬고, 첨단 기능을 새롭게 조합한 점이 주된 특징이다. 특히 합리적인 가격대로 가성비 경쟁력을 더하는 등 주력 고객인 <b>MZ세대</b>(1980∼2000년대 출생) 요구를 충실히 반영했다."
cafearticle.xml,859,"메타버스는 로블록스·제페토 등 게임·소셜 서비스를 중심으로 발전했고, 주 이용자가 <b>MZ 세대</b>(밀레니얼+Z 세대·1981~2010년생)다. 메타버스를 <b>MZ 세대</b>가 게임하며 노는 가상 놀이터 정도로 여긴다면 메타버스의... "
cafearticle.xml,860,행사 명칭 : &lt;<b>MZ세대</b>라는 거짓말&gt; 북 콘서트 시간 : 내일 오후 5시부터 장소 : 여의도 How's 카페 Youtube라이브(시사포커스TV)를 통해서도 생중계 모든 분들께 개방된다고 하니 참여 가능한 분들은 참여하시면... 
cafearticle.xml,861,<b>MZ 세대</b> 주축되니 인재상도 변하네 핵심 키워드는 '책임감' '소통' '성실'
cafearticle.xml,862,"[한줄뉴스] “<b>MZ세대</b> 사로잡았다”…롯데百, 하이엔드 오디오 ‘인기’ https://news.naver.com/main/read.naver?mode=LSD&amp;mid=sec&amp;sid1=101&amp;oid=277&amp;aid=0005021243"
cafearticle.xml,863,안녕하세요 20대 마지막을 월부에서 임보와 함께 불태우고있는 난짱이얌입니다 <b>MZ세대</b>이긴 하지만 컴맹인 저는 스마트한 투자자와는 거리가 멀었는데요 ㅠㅠ 이번에 주우이님께서 강의를 해주시면서 저도 스마트한... 
cafearticle.xml,864,--------------------------------------------------------------------------- 욕설이 포함된 게시글 및 분쟁이 발생할 수 있는 정치 게시글은 제재사항이니 자제 부탁드립니다. 좌표 문의는 공개된 게시글 상에서만 해야 합니다 (ex : 좌표... 
cafearticle.xml,865,중인 <b>MZ세대</b> 누구나 참가 멘토와 특강주제 : (3월 29일 화요일: 국내 대기업) * 특강주제: 2022년 국내 대기업 취업 트렌드와 정보 * 특강자: 전) SK 이노베이션 - HR * 특강주제: 2022년... 
cafearticle.xml,866,`육아도 스마트하게’ <b>MZ세대</b> 부모를 위한 육아앱 인기 산후산모와 아기 건강관리를 위한 ‘디지털 육아 도우미’로 각광 최근 <b>MZ세대</b> 부모가 차츰 늘어나면서 출산준비와 육아에 대한 스마트한 솔루션이 주목받고 있다.... 
cafearticle.xml,867,아침 안 먹고 아점으로 밥 차리니까 늦게 일어나도 된다 핸드폰 들고 에어팟 끼고 밥 먹는다 저는 이해 안 가는데 저 개꼰대인가요? ㄹㅇ당나라 군대
cafearticle.xml,868,https://news.v.daum.net/v/20220124181222292?x_trkm=t &quot; &quot; &quot; &quot; 부모 세대와 <b>MZ세대</b>(밀레니얼+Z세대)인 자녀 세대는 각자 서로가 바람직하다고 생각하는 재무적·정서적 부모상이 다른 것으로 나타났다. 우리나라 대중부유층에... 
cafearticle.xml,869,"굴착기와 지게차 운전 및 정비 수업을 듣기 위해 건설기계(중장비) 교육장을 찾는 <b>MZ세대</b>(1980년대부터 2000년대에 출생한 세대)가 많아지고 있다. 유튜브에는 ‘20대 굴착기 기사 브이로그’, ‘월 1000(만원)... "
cafearticle.xml,870,"렌트카 <b>MZ세대</b>(26세) 베트남기사님이 추천해준 소금커피 맛집 카페 Da 입니다ㅋㅋ 노보텔 뒷쪽 거리인거 같은데 진짜 한국사람이 하나도 없었어요,,, 이쪽 거리는 로컬들만 다니는 곳이라고 하더라구요~ 카페에 가서... "
cafearticle.xml,871,"최근 고정적적 수입 외에 다양한 루트로 재테크를 시작하는 사람들이 늘고 있다고 하죠 그 뒤에는 <b>MZ세대</b>가 중심 역할을 하는데 이들은 주식이나 부동산에 만 한정 짓지 않고 명품, 미술작품, 음원, 빌딩에 이르기까지... "
cafearticle.xml,872,<b>MZ 세대</b> 취향 저격은 확실히 한 것 같습니다! 차량 크기도 스포티지보다 큰 것 같은데...!! 무엇보다 디지털 클러스터가 정말 마음에 듭니다..!!
cafearticle.xml,873,오바 오바 ~~~~ 지하에 가있으니 무전기로 통신 합니다!!!
cafearticle.xml,874,https://news.naver.com/main/read.naver?mode=LSD&amp;mid=sec&amp;sid1=001&amp;oid=243&amp;aid=0000018880 지난 10월까지 위스키 수입액 73% 증가 코로나로 홈술족 증가…하이볼 트렌드 확산 <b>MZ세대</b> 겨냥…위스키 체험... 
cafearticle.xml,875,회사 화장실에서 <b>mz세대</b> 직원이 머리 고데기를 하고 있더라고요 완전 얇은 고데기로 뿌리 볼륨을 넣고 있길래 빌려서 잠깐 스타일링 해봤는데 ‘어머 이건 꼭 사야해’ 느낌이 오네요 집에 1세대 비달사순 롤고데기부터... 
cafearticle.xml,876,올드팝 좋아하고... 시골밥상 좋아해요.... ㅋㅋㅋ 아이 등원시켜놓고.. 스피커에 올드팝 들으니 꿀이에요 ㅠㅠ
cafearticle.xml,877,노바300 + 오헬바흐 래틀 스네이크6 이렇게 사용하시진 않겠지만 당연하게도(매칭이..) 소리참 좋습니다 ㅋㅋ 최신유행곡으로 <b>MZ세대</b> 막내 온 탑 유나가 있는♡ 잇지!!의 스니커즈 가즈아~ https://youtu.be/f8Fki9bRalE
cafearticle.xml,878,"저는 머선 일이고 이거 하나밖에 몰랐어요 ㅜㅜ 찐 아죠씨맞나봐요 -------------------------------------------------------------------------------------------------- - 댓글 놀이방 규칙 - 1. 나이, 지역 등의 주제 게시글은 허용하지 않습니다.... "
cafearticle.xml,879,"정신 차려라 2030들아 4500원짜리 비싼 스타벅스 가지 말고, 월급 200에 180씩 저축하고 영끌 대출 5억받아 아파트 시장 뛰어들어라!! 너네 들이 가만히 있어서 아파트 거래가 안된다 거래가 안되! 주식, 빌라, 오피... "
cafearticle.xml,880,"화면에 나오는 것처럼 <b>MZ 세대</b>라는 이름도 있고, 가장 흔히 신세대라고 하기도 하고요 중국 같은 경우에도 주링허우 세대, 링링허우 세대 등의 이름으로 불립니다. 며칠 전 한 재미있는 기사 (인터뷰)를 보았습니다. 제가... "
cafearticle.xml,881,※ 상기 유머방 규정 숙지 및 참여 부탁합니다. 엄청 공감되네요
cafearticle.xml,882,"시대가 많이 변해가면서 현실적으로 한가지로만은 살아남기 힘든 세상이예요,,,, 지금 중장년 세대의 미용인분들이라면 가능했겠지만 현재의 <b>MZ세대</b>에게는 미용의 다방면을 알고 있는것이 중요하다고 생각됩니다! 벌써... "
cafearticle.xml,883,최근에 들어온사무실에 <b>mz세대</b>라칭하는 그녀는.. 참으로어렵더라구요. ㅎ 본인에게쓴소리한마디(?)것도최대한존중으로 목소리 낮게 격양되지안게 해도..뽀로록 매니져한테가서 일(?)르기일쑤고.... 
cafearticle.xml,884,한국관광공사는 메타버스를 활용해 코로나 19이후 방한관광의 주력 소비층이 될 중국의 <b>MZ 세대</b>를 공략한다. 30일 한국관광공사는 중국인기 모바일 리듬 댄스게임'오디션'을 활용한 메타버스... 
cafearticle.xml,885,https://simte.xyz/soulmonster?lang=1 컬러 심리테스트로 알아보는 성향인데 아는 엄마들끼리 해봤는데 각자 비슷하게 맞게 나와서 공유해봐요~~^^ 시간 나실때 해보세요~~
cafearticle.xml,886,"신서유기 챙겨보는데 <b>mz세대</b>, 여자들로만 구성된 신서유기 같은 프로에요. 신서유기처럼 나영석pd 사단 제작인듯 하고요. 출연진 멤버 텐션 장난아니에요. 매일 지쳐있는데 보면서 대리만족하네용 이영지 왤케 웃기나요... "
cafearticle.xml,887,<b>MZ세대</b> 요즘 유행이 0원 쓰기 챌린지 래요 마트한번 가면 기존보다 더 주워 담은것은 없는데 두배의 계산을 하게 됩니다 고물가로 인해 이래저래 가벼워 지는 텅장... 0원 쓰기 챌린지도 가볼까유~ 불가능 하겠죠 요즘... 
cafearticle.xml,888,하트노트(heart note) 먼저 두구두구~ 한 국산니치브랜드 ㅅㄹㅎㅇ를 거론하기 앞서서 하트노트라는 사이트를 이번 기회에 접할 수 있어서 너무 행복했어요ㅜㅜ 이번에 처음 알게된 하트노트는 <b>MZ세대</b>에 정말 딱!! 맞는... 
cafearticle.xml,889,https://news.v.daum.net/v/20220708060205726?x_trkm=t &quot; &quot;
cafearticle.xml,890,"<b>MZ세대</b>로 불리는 통칭 2030세대가 아파트 시장 질서를 흔들고 있다. 주식시장과 가상화폐, 명품 시장까지 주도 세력으로 부상한데 이어 아파트 시장까지 뛰어든 모습이다. 관련 기사 링크 https... "
cafearticle.xml,891,무튼 체중계는 치웠고 오늘 하루는 원없이 마셔볼랍니당^^(주량의 눈꼽도 안되게 2잔씩 것도 자주못하던 지난 1년 잘버텼으니 오늘만 봐주이소ㅎㅎ) p.s 금방알았는데 전 <b>MZ세대</b>는 아닙니다 ...청주는 끝맛이 달큰하고... 
cafearticle.xml,892,&quot;MBTI에 빠진 한국 <b>MZ세대</b>&quot;..외신도 주목 (daum.net) 한국의 <b>MZ세대</b>가 데이트 상대를 찾는 데 성격유형 검사인 MBTI를 적극 활용하고 있다. 많은 한국 젊은이가 전통적인 방식으로 사람을 알아가는 데 시간을 쓰기보다는 MBTI... 
cafearticle.xml,893,돌아온 캥거루는 되지 않는걸로... 집밥 메이커가 되어보겠습니다 ㅠ
cafearticle.xml,894,<b>mz세대</b> 음악은 아닙니다. (나이가 들다 보니 어느덧 그런 노래 듣기가 힘들어요.ㅎ) 이 앨범은 타이틀 곡 보다 트랙 하나하나 전체적인 퀄에 치중된 앨범임에 틀림없습니다. ps. City Breeze &amp; Love Song 여름에 듣기 딱... 
cafearticle.xml,895,"아니, 휴대폰에 퇴사짤을 고이 품고 있는 <b>MZ세대</b>들, 일과 직업, 노동과 로망에 대한 솔직담백한 여러분의 생각을 들어보고 싶습니다!! -단순한 이직을 위해서가 아닌, **'힘든 회사에 지쳐서' 혹은 '하고자 하는... "
cafearticle.xml,896,그로하 마켓팅1팀 ㅇㅇㅇ입니다”회사이름 한번씩 씹곸ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 회식자리서 CEO 바쿄신 : “기탄없이 얘기 해보게” <b>MZ세대</b> 당찬신입 : “대표님! 회사이름 누구... 
cafearticle.xml,897,
cafearticle.xml,898,--------------------------------------------------------------------------- 지나친 욕설이 포함된 게시글 및 분쟁이 발생할 수 있는 정치 게시글은 제재를 받을 수 있습니다. ---------------------------------------------------------------------------
cafearticle.xml,899,", 은행권서 부동산 매입자금으로 대출여건도 상당히 악화되서, 대출여력도 한정, 2019년도에 비해 급상승한 값을 감당할 만한 수요자들이 주변에 충분치 않을 것 같고, 영끌한 <b>mz세대</b> 빚탕감 이야기 나오는 걸 보니, 명색은... "
cafearticle.xml,900,
cafearticle.xml,901,"플랫폼에서의 ‘재미’와 ‘간편함’을 추구하는 <b>MZ세대</b>가 금융산업의 판을 뒤흔들고 있다. 안녕? 친구들, 나는 오리쓰 올해 마흔쓰 꼰대답게 말놓아도 킹받지 말아요 우리 ABKO TPLEX 앱코 티플렉스 현재 판매가 145... "
cafearticle.xml,902,이밤에 전 왜 이걸 보고 있는지 참..ㅎ 코로나로 우울해진 마음 잠시 잊고자..ㅋㅋ 나훈아 맞짱 https://youtu.be/c0H3vXGKBlk 나훈아 change https://youtu.be/uGJoFdgE6ts
cafearticle.xml,903,[한줄뉴스] [포커스M] <b>MZ세대</b> 휩쓴 ´조각투자´…투자자 보호는 ´글쎄´ https://news.naver.com/main/read.naver?mode=LSD&amp;mid=sec&amp;sid1=101&amp;oid=057&amp;aid=0001622658
cafearticle.xml,904,이기적인 <b>MZ세대</b> 애들 빼고는 좋네요. 엊그제 회의땐 직/간접적으로 까여서 속상했는데 같은 기간제 계약직 동료들 내 편 들어주고 지인들은 무슨 일이냐고 술사주고ㅎㅎ 잠못자고 자꾸 화장이 떠. (너가 술을 많이 마시고... 
cafearticle.xml,905,오늘 체어맨님이 <b>mz 세대</b> 내용 강의햇는데 아이디어도 신선하고 좋았습니다. 마케팅에 대해서 알고 있지만 이렇게 상세하게 생각해 본적은 없엇거든요. 책을 읽고 이렇게 활용할지는 몰랐는데... 오늘 배운 내용 꼭... 
cafearticle.xml,906,
cafearticle.xml,907,대략 연봉 3600 이상은 청년희망적금 못 넣는다라고 들은 거 같아서요. 그러면 그냥 대충 월 300만 원 미만만 가입 가능하다라는 얘기인데.... 저번에 아버지께서 봉급 가지고 하도 나무라셔서 거짓말 안 하고 저 빼고는... 
cafearticle.xml,908,<b>MZ세대</b>란 1980년~2000년에 출생한 MILLENNIALS세대와 1995년~2010년에 출생한 Z세대가 합쳐진 말이라고 한다. M세대와 Z세대 모두 생활 전반에 컴퓨터 등 정보통신 기술에 능통하기 때문에 컴퓨터활용과 스마트폰 사용이... 
cafearticle.xml,909,나올것이고 <b>mz세대</b> 신규인력으로 충원되기에 6천여명 그대로 진행한다고 밝혔습니다 9급 검찰직 공무원 경쟁률과 합격선 올해 채용인원과 내년 채용과 관련된 인수위 언급까지 살펴보았습니다. 9급 검찰직... 
cafearticle.xml,910,<b>MZ세대</b>(1980년대 초반~2000년대 초반 출생한 세대) 소비 비중이 높은 곳이나 포장·배달 수요가 뒷받침되는 동네 상권을 주목하라는 조언이다. 2일 상업용 부동산 데이터 기업 알스퀘어가 한국부동산원 자료를 분석한... 
cafearticle.xml,911,http://naver.me/IMRHNEfK &amp; 영상보니 뷰지리네요. https://youtu.be/A7UCp58LgtE http://naver.me/IMRHNEfK 오션테라스 광안비치 광안kcc
cafearticle.xml,912,태권도를 생각해보기전.. 전화가 왔어요..전화가’ㅜㅜ 전! 화! 가!! 저희 귀요미 아들이 ㅠ 또래 친구들에 기준을 삼아 다른 분포의 발달과 다른 모습이 보여…선생님께 연락이 왔습니다.ㅠ 하늘이 무너지는 순간입니다.... 
cafearticle.xml,913,X<b>세대</b> 보다는 상대적으로 교육비 지출에 소극적일 수 밖에 없음... 사회적인 여건도 다르겠지만 경제적인 여건도 이전 <b>세대</b>랑은 다를 듯... 아마 M<b>세대</b>부터 우리나라 교육열도 내리막으로 갈 것 같다. 거기다가 문재인... 
cafearticle.xml,914,교육 내용 : 세대간 차이 이해(단순히 <b>mz세대</b>는 기성세대와 다르게 회사에 충성하지 않습니다와 같은 교육은 필요없습니다. 세대간 차이가 발생하는 이유를 설명해주실 강사님 구합니다. ex) 초고도성장에 따른... 
cafearticle.xml,915,그냥 카드만 주고 빠지지 눈치 없이 끝까지 있냐! 요즘 <b>MZ 세대</b>들 이런거 못 참는다 솔직히 산에 가고싶은 마음 있었고 초보주제에 리딩하려고 한 죄 인정합니다. 공정하고 객관적인 고윈선배님들 제가 정말 나쁜사람 인가요?
cafearticle.xml,916,제가 업무를 배우면서 이친구의 <b>MZ 세대</b> 마인드 .........? 개인주의...? 성향이 좀 짙고 업무적인 면에선 되게 뾰족하고 날카로운 말투같아요. 자리 비움을 좀 많이해서 맨날 사라지는 느낌. 예를들면 점심시간 7분 딜레이... 
cafearticle.xml,917,
cafearticle.xml,918,어제 생활빨래를 배송받는 개그우먼 이은지의 모습이 전파를 탔습니다. 최근 1~2년전부터 수요가 급증하고 있는 생활빨래 서비스에 대해 설명해 드립니다. 크린토피아 헤센점에서는 드라이크리닝뿐만 아니라... 
cafearticle.xml,919,"1,2장에선 저자님께서 갖고 계신 과거의 경험과 현재를 분석하는 눈을 통해 저자님께서 생각하시는 부동산이란 것에 특징에 대해 알수있고 거기에 <b>MZ세대</b>에 대한 설명과 <b>MZ세대</b>가 걷게될 큰 밑그림에 대해 저자님의... "
cafearticle.xml,920,90년생들 선생님 했었구요 뼈 때리는 소리는 가정교육 잘 시키세요 <b>MZ 세대</b>들 90년생 애들 좀 힘드시죠? 그거 그 세대 특징이고 다 집에서 가정교육을 이상하게 배워서 그렇습니다. 내 딸보다 철없다 하신 분 기억이 나서요... 
cafearticle.xml,921,"설립이 본격화하고 있는데 기존 생산직 중심의 노조와는 다른 사무·연구직 노조라고 합니다. <b>MZ세대</b>로 불리는 8년차 이하 매니저들이 총대를 멨는데 기존 노조 방식과는 다르지만, 공정한 보상을 요구하고 있다고 하네요."
cafearticle.xml,922,<b>MZ세대</b> 맞춤 상품인 'KB마이핏적금' 도 2.8~4.4% 금리를 제공합니다. 신한은행 신한은행 쏠편한 정기예금은 3.2% 를 아름다운 용기 적금 금리는 3.70%를 제공합니다. 우리은행 우리은행 우리SUPER주거래 정기적금이 연 3.95... 
cafearticle.xml,923,특히 1980년대 태어난 <b>MZ세대</b>(1980년대부터 2000년대 초반 태어난 밀레니얼 세대와 Z세대) 상무가 발탁한 것으로 두고 삼성전자가 실리콘밸리식 지속 성장을 위한 리더십을 보강했다는 평가가 나온다. 박성범... 
cafearticle.xml,924,삼성전자는 갤럭시Z플립4의 주 수요층인 <b>MZ세대</b>를 겨냥해 셀프카메라(셀피) 경험 강화에 주안점을 뒀다. 우선 마치 노트북처럼 원하는 각도를 설정하는 '플렉스 모드'로 원하는 각도를 설정한 뒤 1.9인치 커버(외부)... 
cafearticle.xml,925,
cafearticle.xml,926,[street noise] 최근에 관람객이 체험?인 줄 알고 전시된 작품에 물감을 칠했다는 기사를 보고 오히려 이 전시에 관심이 생겼어요! <b>MZ세대</b> 전시 궁금합니다
cafearticle.xml,927,
cafearticle.xml,928,--------------------------------------------------------------------------- 욕설이 포함된 게시글 및 분쟁이 발생할 수 있는 정치 게시글은 제재사항이니 자제 부탁드립니다. 좌표 문의는 공개된 게시글 상에서만 해야 합니다 (ex : 좌표... 
cafearticle.xml,929,※ 상기 유머방 규정 숙지 및 참여 부탁합니다.
cafearticle.xml,930,"&lt;돈의 흐름이 보이는 <b>MZ세대</b> 경제 수업&gt;은 미국 사회에 첫 발을 내딛는 <b>MZ세대</b>들에게 '돈'이 무엇인지부터 커리어 방향을 설정하는 방법, 주식, 부동산 등 각종 투자, 예금저축, 보험, 은퇴에 이르기까지 그야말로 실생활... "
cafearticle.xml,931,설날 연휴 전날 회사 점심시간에 재밌는 글이 있어서 한번 올려봐요 저만 모르고 있었던건 아닌지... 사실 이번에 알았어요 흐름을 알아야 젊은<b>세대</b>와 얘기도 통할것같네요...ㅎㅎ
cafearticle.xml,932,https://www.dailygrid.net/news/articleView.html?idxno=375247 현재 20대 일명 <b>MZ세대</b>의 가치관의 생각중 깜작 놀란것이 있습니다 그건 바로 선진국에 산다는 가치관 입니다 이말을 듣고 깜짝 놀랐 습니다 나는 아직도 우리나라는... 
cafearticle.xml,933,[브랜디] <b>MZ세대</b> 여성쇼핑앱! MD 인턴 채용(~1/28) ▶접수기간 : 2021.01.11(월) ~ 2021.01.28(목) ▶고용형태 : 인턴 ▶전형절차 : 서류전형 &gt; 1차면접 &gt; 인턴전형 &gt; 정규입사 ▼채용공고▼ ▶채용공고 바로... 
cafearticle.xml,934,오 신기 ㅋ
cafearticle.xml,935,이상하게 <b>세대</b> 같다 붙여서 부르는거 뭔가 꼴받지 않나요
cafearticle.xml,936,"제가 생각할땐 선배, 연장자에게나 어디서든 할말 다하고 똑부러지고 자기이익 확실히 챙겨가고 선 명확하고 딱 자기할것만하는 이미지?"
cafearticle.xml,937,삶은 비로소 이러한 도로환경과 열악한 접근성 그리고 무분별한 고층 호텔들 난립과 자가용 범벅으로 오염된 환경에서 이제 <b>mz 세대</b>에게 외면 받은 곳이 됨 해운대는 산업화 세대가 만들고 즐기는 노인의 비치로 전락함
cafearticle.xml,938,[한줄뉴스] [영상] <b>MZ세대</b> 내 집 마련 지름길은 ´先 자기 파악 · 後 종잣돈 1억´ https://news.naver.com/main/read.naver?mode=LS2D&amp;mid=sec&amp;sid1=101&amp;sid2=260&amp;oid=011&amp;aid=0003989423
cafearticle.xml,939,자막은..요즘 <b>MZ 세대</b> 자막의 센스를 보여주고자..처음에만 조금 활용을해보았는데 제가볼때는 (아는만큼만보인다고) 조큼어울리는데? 생각이 들었습니다.. 다만 우유의 흰색부분에서 카메라를 어떻게 잡아줘야할지 감이... 
cafearticle.xml,940,
cafearticle.xml,941,<b>MZ세대</b>들은 숙소중에서 호텔을 제일 좋아하고 숙소조건중에 청결도를 가장 중시한다는 기사가 나왔더라구요ㅎ 근데 저도 호텔 제일 좋아하거든요. 해외여행 나갈때도 한인민박이나 에어비앤비는 거의 안하고... 
cafearticle.xml,942,2019년 기준 베트남의 <b>MZ세대</b> 인구가 베트남 총인구수의 약 47%에 달함에 따라 베트남의 소비시장을 이끌어가는 주요 세대로 주목받고 있는 것으로 나타났습니다. 조사기관 닐슨에 따르면 <b>MZ세대</b>의... 
cafearticle.xml,943,찾고 있었거든요 젠척 아는척 이거해라 저거해라 없고 심지어 그럴 필요 없다 이러시면서 제 눈엔 양심껏 땀 뻘뻘 흘리면서 세상 겸손한 <b>mz세대</b> 사장님의 노력에 뿅뿅 하트 날려봅니다. 추천드립니다. 내돈내산이어라~~~
cafearticle.xml,944,아파트는 당분간은 못 풀거고... 시중에 자금은 어쨌든 돌아야 할텐데..새 거 선호하는 <b>mz 세대</b>에게 세나 돌리면서 주택수 안 들어가고...꽤 괜찮을 듯 한데요. 물론 지금도 비싼 데는 비싸지만요.... 아. 원룸 말구요
cafearticle.xml,945,배우는 <b>MZ세대</b>.. 저도 출생년도로 보면 MZ 에 속합니다만.. 쿨럭) 그런데 저는 그게 정말 당연하다 생각하거든요 부모님이 항상 '왜'를 강조하며 키우셔서 대학때 선배들한테 무조건 복종해라? 납득이 안 되었고... 
cafearticle.xml,946,[영상] “아재 이미지 벗어보자” 삼성 ‘이것’으로 <b>MZ세대</b> 공략 성공할까 출처 : 헤럴드경제 | 네이버
cafearticle.xml,947,투자에 관심이 많아진 젊은<b>세대</b>를 중심으로 세액공제형 상품 관심이 커졌다는 분석입니다. 자세한 내용은 아래 기사를 통해 참조 해주시구여 그럼 여러분!! 연금저축과 연금보험의 차이는 알고 계시나요? 제가... 
cafearticle.xml,948,위에서 그놈의 <b>MZ세대</b>(난 이거부터가 언론이 만든 개시발헛소리 단어라 보지만) 이러면서 주적관과 대적관이 부족하다곤 생각 안함. 최소한 요즘 애들도 북한은 '적' 이란 거에 부정할 애들은 없음. 물론 극히 예외의 일부는... 
cafearticle.xml,949,"코로나19로 대두된 <b>MZ세대</b>의 정신건강 문제를 해결하고 삶의 질 향상과 사회경쟁력회복을 위해 메타버스 기반의 정신건강 솔루션을 개발하는 사업으로, 2022년 3월 8일 개최된 다부처공동기획사업추진위원회에서 최종... "
cafearticle.xml,950,[<b>mz세대</b> 베지터블] 3/2 시금부
cafearticle.xml,951,[낀 세대 생존법] 제가 낀세데인데 … 이념을 위해 싸웠던 운동권 386세대와 사회적 이슈의 한가운데 있는 <b>MZ세대</b> 사이에 있는 제가 어떻게 살아야하는지 이책으로 배우고 싶네요
cafearticle.xml,952,저번에 2마트 갔더니 컨츄리콘이 있더라구용. 꼬깔콘이랑 1+1 이라길래 이것도 사왔어요. 요즘에 <b>MZ세대</b>들은 이렇게 먹는다매요? 젊어보이는척하믄서 과자먹기.ㅋ 컨츄리콘 오래간만이 먹으니 맛있어용.
cafearticle.xml,953,암호화폐 전문매체 크립토슬레이트는 20일(현지시간) 재정적 취약성이 증가하는 가운데 미국의 밀레니얼 <b>세대</b>는 거의 모두 암호화폐를 소유하고 있으며 Z<b>세대</b> 성인도 이러한 추세를 포착하고 암호화폐 점유율이... 
cafearticle.xml,954,♡결혼준비의 모든것 웨딩공부는 리얼 정보를 공유하는 커뮤니티 카페 입니다!♡ ♡알찬 결혼준비를 위한 커뮤니티 카페가 되기 위해 모두가 함께 노력해주세요♡ 요즘 팝업스토어 여기저기서 볼수있는데... 개인적으로... 
cafearticle.xml,955,비비는 “제가 감히 20대를 대표할 수는 없지만”이라고 조심스러운 태도를 보이다가 거침없는 발언을 쏟아내 <b>MZ세대</b> 연애 성향을 알려주는 이정표 역할을 한다. 이렇듯 패널 각자가 가진 생각과 가치관이 어우러져... 
cafearticle.xml,956,저 <b>MZ 세대</b> 맞쥬? 살거 미리 결제하고 오늘 찾으러 갔어요ㅎㅎ 나름 좌동재래시장 꽐라골목은 꽤나 머리날리고 다녔는데 우동종합시장은 첨 와봐요 분위기 색다르고 넘 아기자기ㅎㅎ 주차장도 가깝고 꿀입니다... 
cafearticle.xml,957,"<b>MZ세대</b>트렌드 코드 저자 고광열 출판 밀리언서재 발매 2021.03.15. Previous image Next image <b>MZ세대</b> 트렌드코드, 고광렬, 밀리언서재 독특하지만 따라 하게 되는 그들이 사는 (live, buy) 방식 90년생의 뇌구조, 문화 트렌드 요즘... "
cafearticle.xml,958,92년생이 바라보는 <b>MZ세대</b> 트렌드 코드! 저자와 같은 해인 92년에 나도 태어났다 밀레니얼 세대라고 해서 다른 세대와 뭐가 다를까? 했었는데 아날로그감성과 디지털 감성이 복합되어 있다는 점과 연봉보다 워라밸을 더... 
cafearticle.xml,959,[<b>MZ세대</b> 트렌드 코드] 새로운 세대 사람들과 대화에서 뒤쳐지지 않기 위해서 꼭 필요한 책인것같아요 :)
cafearticle.xml,960,먹고싶은것 보다 가격을 중요시해서 냉동식품이 주식이 되버린다는 소식 물론 욕 먹음 ※ 상기 유머방 규정 숙지 및 참여 부탁합니다.
cafearticle.xml,961,"박서정 제공 ‘럭셔리한 호텔보다 정겨운 시골집으로.’ 코로나 시대 엠제트(<b>MZ</b>) <b>세대</b> 사이에서 시골 여행이 인기다. 시골집에서 휴가를 보낸다는 뜻인 ‘농캉스’, ‘촌캉스’라는 새로운 용어까지 생겨났을 정도.... "
cafearticle.xml,962,나이제한은 따로없지만 요즈음 같은 시기에 주4일 근무는 개인시간도 많이 보장되기에 <b>MZ세대</b> 분들이 추구하는 좋은 근무형태라고 생각합니다 :) 선탑 해보시고 판단하셔도 되니 편하게 문의주세요 글로만 담기에는... 
cafearticle.xml,963,--------------------------------------------------------------------------- 욕설이 포함된 게시글 및 분쟁이 발생할 수 있는 정치 게시글은 제재사항이니 자제 부탁드립니다. 좌표 문의는 공개된 게시글 상에서만 해야 합니다 (ex : 좌표... 
cafearticle.xml,964,그래서 저도 입문했어요 ㅎㅎ 아직 실착은 못했지만 ㅎㅎ 쿠션은 좋네요 추천 드립나다
cafearticle.xml,965,<b>MZ세대</b>트렌드 코드 저자 고광열 출판 밀리언서재 발매 2021.03.15. 나는 X세대 라떼다. 갈수록 늘어나는 <b>MZ세대</b> 후배들과 함께 일상을 이어가면서 적잖은 포기와 함께 내가 라떼세대임을 인정하기로 했다. 나 또한 세대갈등의... 
cafearticle.xml,966,나는 X<b>세대</b>..... https://fb.watch/cyYLWaIjxm/
cafearticle.xml,967,"라떼 is Horse <b>MZ세대</b>는 자기주장 뚜렷하고, 개인문화가 있는데, 기성세대들은 하라면 하는 상명하복 문화가 있어서 가치관이 다른게 원인일까요? 아니면 비접촉대면이 증가해서?? 어떻게 보시나요 !?"
cafearticle.xml,968,갑자기 요즘<b>mz세대</b>들은 여친소를 알까? 우행시를 알까? 라는 생각 문득 들더라구요 ㅋㅋㅋㅋ 옛날에 소그려진 포스터도있었는데 지금은 잘안보이네요 ㅋㅋㅋ 이거 둘다 알면 늙은이인건가....
